,id,route,direction,segment,volume,vcr,vcr_cat,geometry
1407,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1402,Parramatta to Glenfield - Train,Northbound,Merrylands to Harris Park,7000,0.4,Low,"MULTILINESTRING ((150.992563 -33.836612, 150.993202 -33.836137, 150.993591 -33.835846, 150.994893 -33.834786, 150.998282 -33.832031, 150.999511 -33.831126, 150.999723 -33.830967, 151.000226 -33.830587, 151.000472 -33.830405, 151.000632 -33.830287, 151.000948 -33.83006, 151.001255 -33.82986, 151.001512 -33.829757, 151.001776 -33.829664, 151.002046 -33.829582, 151.002321 -33.829511, 151.002597 -33.829452, 151.002934 -33.829397, 151.003278 -33.829361, 151.003626 -33.829341, 151.003974 -33.829335, 151.004758 -33.829377, 151.005334 -33.829464))"
1408,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1406,Strathfield to Parramatta - Train,Eastbound,Harris Park to Granville,18000,0.5,Low,"MULTILINESTRING ((151.007748 -33.823477, 151.007502 -33.824229, 151.00739 -33.824627, 151.00734 -33.824828, 151.007298 -33.825029, 151.007266 -33.825231, 151.007243 -33.825464, 151.007232 -33.825699, 151.007232 -33.825934, 151.007244 -33.826169, 151.007268 -33.826402, 151.007346 -33.826805))"
1409,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1407,South Coast to Sydney - Train,Northbound,Carlton to Kogarah,7000,0.2,Low,"MULTILINESTRING ((151.124105 -33.968306, 151.127624 -33.967606, 151.127853 -33.967544, 151.128079 -33.967474, 151.128452 -33.967341, 151.128737 -33.967226, 151.12902 -33.967094, 151.129296 -33.966949, 151.129565 -33.966792, 151.129824 -33.966626, 151.130074 -33.966453, 151.130386 -33.966216, 151.130687 -33.965962, 151.13097 -33.965695, 151.131229 -33.965414, 151.131461 -33.965122, 151.131628 -33.964874, 151.13178 -33.964618, 151.131915 -33.964353, 151.132032 -33.964084, 151.13213 -33.963812, 151.132617 -33.962307))"
1410,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1408,South Coast to Sydney - Train,Southbound,Kogarah to Carlton,26000,0.8,Medium,"MULTILINESTRING ((151.132617 -33.962307, 151.13213 -33.963812, 151.132032 -33.964084, 151.131915 -33.964353, 151.13178 -33.964618, 151.131628 -33.964874, 151.131461 -33.965122, 151.131229 -33.965414, 151.13097 -33.965695, 151.130687 -33.965962, 151.130386 -33.966216, 151.130074 -33.966453, 151.129824 -33.966626, 151.129565 -33.966792, 151.129296 -33.966949, 151.12902 -33.967094, 151.128737 -33.967226, 151.128452 -33.967341, 151.128079 -33.967474, 151.127853 -33.967544, 151.127624 -33.967606, 151.124105 -33.968306))"
1411,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1409,South Coast to Sydney - Train,Northbound,Kogarah to Rockdale,8000,0.2,Low,"MULTILINESTRING ((151.132617 -33.962307, 151.134095 -33.957553, 151.134183 -33.957311, 151.13429 -33.957088, 151.134565 -33.956483, 151.134799 -33.955921, 151.135086 -33.955327, 151.136696 -33.952077))"
1412,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1410,South Coast to Sydney - Train,Southbound,Rockdale to Kogarah,28000,0.8,Medium,"MULTILINESTRING ((151.136696 -33.952077, 151.135086 -33.955327, 151.134799 -33.955921, 151.134565 -33.956483, 151.13429 -33.957088, 151.134183 -33.957311, 151.134095 -33.957553, 151.132617 -33.962307))"
1413,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1411,South Coast to Sydney - Train,Southbound,Banksia to Rockdale,30000,0.8,Medium,"MULTILINESTRING ((151.140505 -33.944989, 151.136696 -33.952077))"
1414,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1412,South Coast to Sydney - Train,Northbound,Rockdale to Banksia,9000,0.2,Low,"MULTILINESTRING ((151.136696 -33.952077, 151.140505 -33.944989))"
1415,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1413,,,,1000,0.0,Low,"MULTILINESTRING ((150.397908 -34.494209, 150.398254 -34.494046, 150.399707 -34.493314, 150.401192 -34.492567, 150.401227 -34.492567, 150.404256 -34.49106, 150.404845 -34.490775, 150.406232 -34.490117, 150.406672 -34.489897, 150.407273 -34.489573, 150.407898 -34.489249, 150.408256 -34.489018, 150.408534 -34.488809, 150.408927 -34.488474, 150.40932 -34.488092, 150.40961 -34.487756, 150.410095 -34.487178, 150.410952 -34.485905, 150.413186 -34.48289, 150.413244 -34.482811, 150.41674 -34.47808))"
1416,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1414,,,,1000,0.2,Low,"MULTILINESTRING ((150.41674 -34.47808, 150.413244 -34.482811, 150.413186 -34.48289, 150.410952 -34.485905, 150.410095 -34.487178, 150.40961 -34.487756, 150.40932 -34.488092, 150.408927 -34.488474, 150.408534 -34.488809, 150.408256 -34.489018, 150.407898 -34.489249, 150.407273 -34.489573, 150.406672 -34.489897, 150.406232 -34.490117, 150.404845 -34.490775, 150.404256 -34.49106, 150.401227 -34.492567, 150.401192 -34.492567, 150.399707 -34.493314, 150.398254 -34.494046, 150.397908 -34.494209))"
1417,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1415,,,,1000,0.1,Low,"MULTILINESTRING ((150.397908 -34.494209, 150.39772 -34.494294, 150.396328 -34.494998, 150.394423 -34.495936, 150.393489 -34.496395, 150.393437 -34.49642, 150.392031 -34.497103, 150.390966 -34.49763, 150.390225 -34.497997, 150.389451 -34.498429, 150.389262 -34.498535, 150.388716 -34.498864, 150.387331 -34.499678, 150.387307 -34.499691, 150.387081 -34.499827, 150.386779 -34.500009, 150.386646 -34.500114, 150.386418 -34.500294, 150.386348 -34.500351, 150.38586 -34.500749, 150.385499 -34.501056, 150.385164 -34.501398, 150.384829 -34.501809, 150.384578 -34.502106, 150.383963 -34.503007, 150.383711 -34.503407, 150.383473 -34.503829, 150.383277 -34.50424, 150.38308 -34.504663, 150.382883 -34.505132, 150.382685 -34.505669, 150.382387 -34.50664, 150.382343 -34.507007, 150.381944 -34.512431, 150.381605 -34.51717, 150.381169 -34.522022, 150.381074 -34.523355, 150.381064 -34.523488, 150.380923 -34.525455, 150.380845 -34.526668, 150.3808 -34.527229, 150.380669 -34.528213, 150.380525 -34.529014, 150.380383 -34.529608, 150.380226 -34.530226, 150.379788 -34.531495, 150.379672 -34.531793, 150.379639 -34.531877, 150.379619 -34.531929, 150.379198 -34.532774, 150.378161 -34.534647, 150.377501 -34.535983, 150.376816 -34.537338, 150.376617 -34.537731, 150.376308 -34.538405, 150.375943 -34.539079, 150.375495 -34.539924, 150.375172 -34.540598, 150.374667 -34.541592, 150.374451 -34.542005, 150.374441 -34.542025, 150.374274 -34.542346, 150.373937 -34.543065, 150.3736 -34.543716, 150.373305 -34.544322, 150.372716 -34.54543, 150.372421 -34.546007, 150.372057 -34.54672, 150.371466 -34.547924))"
1418,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1416,,,,1000,0.0,Low,"MULTILINESTRING ((150.371466 -34.547924, 150.372057 -34.54672, 150.372421 -34.546007, 150.372716 -34.54543, 150.373305 -34.544322, 150.3736 -34.543716, 150.373937 -34.543065, 150.374274 -34.542346, 150.374441 -34.542025, 150.374451 -34.542005, 150.374667 -34.541592, 150.375172 -34.540598, 150.375495 -34.539924, 150.375943 -34.539079, 150.376308 -34.538405, 150.376617 -34.537731, 150.376816 -34.537338, 150.377501 -34.535983, 150.378161 -34.534647, 150.379198 -34.532774, 150.379619 -34.531929, 150.379639 -34.531877, 150.379672 -34.531793, 150.379788 -34.531495, 150.380226 -34.530226, 150.380383 -34.529608, 150.380525 -34.529014, 150.380669 -34.528213, 150.3808 -34.527229, 150.380845 -34.526668, 150.380923 -34.525455, 150.381064 -34.523488, 150.381074 -34.523355, 150.381169 -34.522022, 150.381605 -34.51717, 150.381944 -34.512431, 150.382343 -34.507007, 150.382387 -34.50664, 150.382685 -34.505669, 150.382883 -34.505132, 150.38308 -34.504663, 150.383277 -34.50424, 150.383473 -34.503829, 150.383711 -34.503407, 150.383963 -34.503007, 150.384578 -34.502106, 150.384829 -34.501809, 150.385164 -34.501398, 150.385499 -34.501056, 150.38586 -34.500749, 150.386348 -34.500351, 150.386418 -34.500294, 150.386646 -34.500114, 150.386779 -34.500009, 150.387081 -34.499827, 150.387307 -34.499691, 150.387331 -34.499678, 150.388716 -34.498864, 150.389262 -34.498535, 150.389451 -34.498429, 150.390225 -34.497997, 150.390966 -34.49763, 150.392031 -34.497103, 150.393437 -34.49642, 150.393489 -34.496395, 150.394423 -34.495936, 150.396328 -34.494998, 150.39772 -34.494294, 150.397908 -34.494209))"
1419,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1417,,,,1000,0.1,Low,"MULTILINESTRING ((150.41674 -34.47808, 150.416856 -34.47792, 150.418556 -34.475443, 150.419033 -34.474792, 150.419209 -34.474534, 150.419399 -34.474209, 150.419588 -34.473803, 150.419778 -34.473342, 150.419927 -34.472786, 150.420008 -34.472393, 150.420049 -34.471878, 150.420199 -34.467843, 150.420194 -34.467663, 150.420182 -34.467092, 150.420163 -34.466266, 150.420146 -34.465304, 150.420145 -34.465257, 150.42013 -34.464427, 150.420099 -34.463499, 150.420071 -34.4625, 150.420102 -34.462091, 150.420143 -34.461567, 150.420301 -34.461047, 150.420371 -34.460817, 150.420532 -34.460428, 150.42076 -34.459963, 150.421092 -34.459441, 150.421433 -34.458985, 150.421642 -34.458738, 150.421889 -34.45853, 150.42243 -34.458093, 150.422866 -34.45777, 150.423435 -34.457381, 150.423862 -34.457191, 150.424389 -34.457058, 150.424541 -34.457018, 150.425281 -34.456821, 150.42622 -34.456593, 150.426442 -34.45654, 150.427179 -34.456365, 150.428693 -34.456028, 150.428839 -34.455995, 150.430699 -34.455559, 150.433953 -34.454799, 150.437179 -34.454033, 150.438878 -34.453636, 150.439393 -34.453533, 150.43984 -34.453475, 150.440172 -34.453452, 150.442187 -34.453498, 150.442702 -34.453487, 150.444948 -34.453151, 150.445948 -34.453006, 150.447379 -34.45278, 150.447439 -34.452767))"
1420,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1418,,,,1000,0.2,Low,"MULTILINESTRING ((150.447439 -34.452767, 150.447379 -34.45278, 150.445948 -34.453006, 150.444948 -34.453151, 150.442702 -34.453487, 150.442187 -34.453498, 150.440172 -34.453452, 150.43984 -34.453475, 150.439393 -34.453533, 150.438878 -34.453636, 150.437179 -34.454033, 150.433953 -34.454799, 150.430699 -34.455559, 150.428839 -34.455995, 150.428693 -34.456028, 150.427179 -34.456365, 150.426442 -34.45654, 150.42622 -34.456593, 150.425281 -34.456821, 150.424541 -34.457018, 150.424389 -34.457058, 150.423862 -34.457191, 150.423435 -34.457381, 150.422866 -34.45777, 150.42243 -34.458093, 150.421889 -34.45853, 150.421642 -34.458738, 150.421433 -34.458985, 150.421092 -34.459441, 150.42076 -34.459963, 150.420532 -34.460428, 150.420371 -34.460817, 150.420301 -34.461047, 150.420143 -34.461567, 150.420102 -34.462091, 150.420071 -34.4625, 150.420099 -34.463499, 150.42013 -34.464427, 150.420145 -34.465257, 150.420146 -34.465304, 150.420163 -34.466266, 150.420182 -34.467092, 150.420194 -34.467663, 150.420199 -34.467843, 150.420049 -34.471878, 150.420008 -34.472393, 150.419927 -34.472786, 150.419778 -34.473342, 150.419588 -34.473803, 150.419399 -34.474209, 150.419209 -34.474534, 150.419033 -34.474792, 150.418556 -34.475443, 150.416856 -34.47792, 150.41674 -34.47808))"
1421,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1426,South Coast to Sydney - Train,Northbound,Scarborough to Coalcliff,1000,0.1,Low,"MULTILINESTRING ((150.977301 -34.242231, 150.977425 -34.242159))"
1422,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1427,South Coast to Sydney - Train,Southbound,Scarborough to Wombarra,5000,0.8,Medium,"MULTILINESTRING ((150.965508 -34.265293, 150.965398 -34.265442, 150.965108 -34.26574, 150.964791 -34.266084, 150.96457 -34.266301, 150.964322 -34.266519, 150.964253 -34.266566, 150.963922 -34.266794, 150.962403 -34.267917, 150.960499 -34.269245, 150.959892 -34.26968, 150.959451 -34.269955, 150.958554 -34.270356, 150.958113 -34.270494, 150.957657 -34.270562, 150.957175 -34.270608, 150.956678 -34.270688, 150.956264 -34.270791, 150.955892 -34.270963, 150.955506 -34.271146, 150.955175 -34.271341, 150.954816 -34.271616, 150.954581 -34.271833, 150.95447 -34.271994, 150.954222 -34.272337, 150.954098 -34.272566, 150.954001 -34.272921, 150.95389 -34.273952, 150.95382 -34.274777, 150.953751 -34.275018, 150.953668 -34.275213, 150.953614 -34.275291, 150.953557 -34.275373, 150.95335 -34.275592))"
1423,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1419,Mittagong to SW Sydney - Train,Northbound,Mittagong to Yerrinbool,1000,0.1,Low,"MULTILINESTRING ((150.447439 -34.452767, 150.449732 -34.452273, 150.451015 -34.451898, 150.451499 -34.451742, 150.45385 -34.450803, 150.455205 -34.450142, 150.455964 -34.449714, 150.457722 -34.448585, 150.459188 -34.447424, 150.460293 -34.446538, 150.461234 -34.445785, 150.461813 -34.445384, 150.462495 -34.445067, 150.462901 -34.444933, 150.463974 -34.44471, 150.464526 -34.444638, 150.464542 -34.444637, 150.465043 -34.444631, 150.46594 -34.444646, 150.466579 -34.444628, 150.467218 -34.444544, 150.467805 -34.444417, 150.468335 -34.444236, 150.469621 -34.443642, 150.470447 -34.443261, 150.47352 -34.441785, 150.475128 -34.441051, 150.477167 -34.440046, 150.478755 -34.43926, 150.480413 -34.438446, 150.480701 -34.438274, 150.481057 -34.438062, 150.481518 -34.437724, 150.482081 -34.437213, 150.483207 -34.436149, 150.483452 -34.435925, 150.483899 -34.435586, 150.484252 -34.435386, 150.484435 -34.435282, 150.485019 -34.435006, 150.485599 -34.434738, 150.486308 -34.434407, 150.486389 -34.434368, 150.486722 -34.434198, 150.487504 -34.433799, 150.488737 -34.433012, 150.489123 -34.432611, 150.489708 -34.432041, 150.490278 -34.431408, 150.490864 -34.430715, 150.49202 -34.42942, 150.495501 -34.425434, 150.495531 -34.4254, 150.495602 -34.42532, 150.495767 -34.425096, 150.496253 -34.424441, 150.496584 -34.423978, 150.496954 -34.4234, 150.497326 -34.422749, 150.497925 -34.421703, 150.498472 -34.420809, 150.498533 -34.420709, 150.499084 -34.419831, 150.499562 -34.419191, 150.499861 -34.418883, 150.500132 -34.418606, 150.50044 -34.418351, 150.501173 -34.417854, 150.502198 -34.417298, 150.502307 -34.417235, 150.502414 -34.417169, 150.502621 -34.417031, 150.50272 -34.416956, 150.502817 -34.416882, 150.502915 -34.416808, 150.503009 -34.416729, 150.5031 -34.416649, 150.503189 -34.416567, 150.503359 -34.416397, 150.503518 -34.416221, 150.503667 -34.416038, 150.504063 -34.415492, 150.504411 -34.415158, 150.504503 -34.415075, 150.504597 -34.414994, 150.504695 -34.414915, 150.504795 -34.41484, 150.505112 -34.414628, 150.505336 -34.4145, 150.505451 -34.414441, 150.505569 -34.414384, 150.505689 -34.414331, 150.50581 -34.414281, 150.505933 -34.414233, 150.506058 -34.414189, 150.506185 -34.414148, 150.506442 -34.414076, 150.506573 -34.414045, 150.506704 -34.414017, 150.506837 -34.413992, 150.50697 -34.413972, 150.507104 -34.413953, 150.507374 -34.413928, 150.50751 -34.413921, 150.507781 -34.413916, 150.507917 -34.413919, 150.508053 -34.413925, 150.508323 -34.413948, 150.508457 -34.413964, 150.513829 -34.414501, 150.514099 -34.414515, 150.514369 -34.414514, 150.514639 -34.4145, 150.514773 -34.414485, 150.514907 -34.41447, 150.515172 -34.414427, 150.515303 -34.4144, 150.515433 -34.414369, 150.51569 -34.414298, 150.51594 -34.414213, 150.516183 -34.414115, 150.516302 -34.414061, 150.516417 -34.414002, 150.516532 -34.413944, 150.516643 -34.413878, 150.516753 -34.413814, 150.516963 -34.413674, 150.517162 -34.413522, 150.517257 -34.413442, 150.517349 -34.41336, 150.517437 -34.413275, 150.517604 -34.413099, 150.517757 -34.412914, 150.517895 -34.412721, 150.518018 -34.412522, 150.519012 -34.410017, 150.520179 -34.407079, 150.521124 -34.404701, 150.521674 -34.403398, 150.521829 -34.403002, 150.523012 -34.401458, 150.523337 -34.400946, 150.523565 -34.400355, 150.52388 -34.399522, 150.524243 -34.398672, 150.524367 -34.398476, 150.524435 -34.398381, 150.524506 -34.398287, 150.524661 -34.398106, 150.524829 -34.397934, 150.524918 -34.397852, 150.525011 -34.397772, 150.525107 -34.397694, 150.525205 -34.39762, 150.525307 -34.397548, 150.525411 -34.397479, 150.525519 -34.397412, 150.525628 -34.397349, 150.525741 -34.397289, 150.525855 -34.397232, 150.526091 -34.397127, 150.526334 -34.397036, 150.526459 -34.396995, 150.526584 -34.39696, 150.526712 -34.396924, 150.52697 -34.396867, 150.527101 -34.396844, 150.527232 -34.396825, 150.527365 -34.39681, 150.527498 -34.396796, 150.527631 -34.396789, 150.527764 -34.396783, 150.527898 -34.396783, 150.528032 -34.396784, 150.528165 -34.39679, 150.528298 -34.3968, 150.528431 -34.396813, 150.528563 -34.39683, 150.528825 -34.396875, 150.529082 -34.396934, 150.530087 -34.397241, 150.530883 -34.397412, 150.531011 -34.397443, 150.53114 -34.39747, 150.53127 -34.397493, 150.531401 -34.397513, 150.531666 -34.397539, 150.531798 -34.397546, 150.532065 -34.397549, 150.532198 -34.397544, 150.53233 -34.397534, 150.532463 -34.397519, 150.532809 -34.397466, 150.532855 -34.397458, 150.532983 -34.397429, 150.53311 -34.397396, 150.533236 -34.397359, 150.533359 -34.397317, 150.533481 -34.397274, 150.533601 -34.397226, 150.533719 -34.397174, 150.533834 -34.397119, 150.533946 -34.397058, 150.534057 -34.396998, 150.534268 -34.396864, 150.53437 -34.396792, 150.534467 -34.396717, 150.534562 -34.396639, 150.534653 -34.396558, 150.53474 -34.396475, 150.534824 -34.396389, 150.534979 -34.39621, 150.535118 -34.396021, 150.535181 -34.395924, 150.535294 -34.395724, 150.535344 -34.395622, 150.535389 -34.395518, 150.535429 -34.395413, 150.535465 -34.395306, 150.535496 -34.395199, 150.535522 -34.395091, 150.535614 -34.394649, 150.535623 -34.394289, 150.535619 -34.394178, 150.535608 -34.394067, 150.535597 -34.393956, 150.53558 -34.393846, 150.535533 -34.393627, 150.535469 -34.393411, 150.535431 -34.393305, 150.535342 -34.393095, 150.535238 -34.392891, 150.535118 -34.392692, 150.535052 -34.392595, 150.534909 -34.392407, 150.534753 -34.392226, 150.534669 -34.392139, 150.534583 -34.392055, 150.534493 -34.391972, 150.534399 -34.391892, 150.534204 -34.39174, 150.534102 -34.391668, 150.533998 -34.391598, 150.533669 -34.391407, 150.533554 -34.391349, 150.533437 -34.391295, 150.533319 -34.391243, 150.533198 -34.391194, 150.532402 -34.391006, 150.532242 -34.390976, 150.531523 -34.390841, 150.531397 -34.390808, 150.531148 -34.390732, 150.530666 -34.390549, 150.530548 -34.3905, 150.530432 -34.390446, 150.530318 -34.39039, 150.530206 -34.39033, 150.530094 -34.390272, 150.529987 -34.390207, 150.529774 -34.390077, 150.52967 -34.390007, 150.52957 -34.389936, 150.529471 -34.389863, 150.529375 -34.389786, 150.52928 -34.389711, 150.529189 -34.38963, 150.529098 -34.38955, 150.529012 -34.389467, 150.528926 -34.389383, 150.528844 -34.389295, 150.528764 -34.389209, 150.526427 -34.3854, 150.52637 -34.3853, 150.526313 -34.385201, 150.526262 -34.385101, 150.526213 -34.384998, 150.526128 -34.384791, 150.526091 -34.384686, 150.526059 -34.384578, 150.526027 -34.384473, 150.525979 -34.384257, 150.525946 -34.384039, 150.525935 -34.38393, 150.52593 -34.38382, 150.525925 -34.383711, 150.525925 -34.383601, 150.525938 -34.383382, 150.525966 -34.383164, 150.525986 -34.383055, 150.526011 -34.382947, 150.526036 -34.38284, 150.526067 -34.382733, 150.526103 -34.382628, 150.52614 -34.382523, 150.526182 -34.382418, 150.526277 -34.382214, 150.526331 -34.382113, 150.526386 -34.382013, 150.526446 -34.381916, 150.52651 -34.38182, 150.526575 -34.381725, 150.526645 -34.381631, 150.529448 -34.377636, 150.52953 -34.377546, 150.529616 -34.37746, 150.529705 -34.377376, 150.529795 -34.377291, 150.529889 -34.37721, 150.529987 -34.377132, 150.530085 -34.377055, 150.530187 -34.376981, 150.530293 -34.376911, 150.530399 -34.376841, 150.530511 -34.376778, 150.530622 -34.376714, 150.530735 -34.376651, 150.530852 -34.376596, 150.531089 -34.376485, 150.531212 -34.376437, 150.531333 -34.37639, 150.531459 -34.376346, 150.531585 -34.376306, 150.531713 -34.376269, 150.531843 -34.376234, 150.531972 -34.376203, 150.532105 -34.376176, 150.532236 -34.376151, 150.532369 -34.376131, 150.532503 -34.376111, 150.532637 -34.376097, 150.532772 -34.376082, 150.533042 -34.376069, 150.533178 -34.376067, 150.533449 -34.376073, 150.533584 -34.37608, 150.533719 -34.376094, 150.533854 -34.376107, 150.534511 -34.376256, 150.535148 -34.376445, 150.535279 -34.376474, 150.535411 -34.376504, 150.535543 -34.376526, 150.535677 -34.376549, 150.535811 -34.376565, 150.535945 -34.376582, 150.53608 -34.376593, 150.536351 -34.376607, 150.536623 -34.376607, 150.537298 -34.376551, 150.537431 -34.376531, 150.537564 -34.376507, 150.537826 -34.376449, 150.537956 -34.376416, 150.538212 -34.37634, 150.538337 -34.376298, 150.538461 -34.376252, 150.538705 -34.376152, 150.538941 -34.376041, 150.539055 -34.375979, 150.539169 -34.375919, 150.53928 -34.375854, 150.539388 -34.375786, 150.539597 -34.375643, 150.540753 -34.374763, 150.541848 -34.373965, 150.542313 -34.373506, 150.542376 -34.373428, 150.542555 -34.373206, 150.54302 -34.372586, 150.543573 -34.371689))"
